fit_time,score_time,test_roc_auc,test_f1_macro,test_balanced_accuracy,test_precision_macro,test_recall_macro
25.373497247695923,0.05193281173706055,0.8382364168754998,0.7632708790123411,0.7634509197632329,0.7642301141562153,0.7634509197632329
24.993772983551025,0.06975698471069336,0.8382046989661646,0.7561433890915137,0.7562979698292509,0.7569284175137609,0.7562979698292509
24.965917825698853,0.08478903770446777,0.8431872176263999,0.7666130832251875,0.7666242544887858,0.7666691652236798,0.7666242544887858
25.20663595199585,0.07363200187683105,0.8752232884679296,0.7860891937089883,0.7870373956957954,0.7921419686744909,0.7870373956957954
25.18533706665039,0.07428479194641113,0.8653041438746824,0.7784817696973108,0.7790592187401759,0.7820542063636616,0.7790592187401759
25.121445178985596,0.06851410865783691,0.8763568528648289,0.794949551806144,0.7954830609522783,0.7986543165534981,0.7954830609522783
25.42412304878235,0.05069613456726074,0.870850286976907,0.7857851649102654,0.7867371983149649,0.7920042739611376,0.7867371983149649
24.840572118759155,0.07257080078125,0.8654371906802116,0.7837699802632097,0.78435695166752,0.7875370325273171,0.78435695166752
7.271413087844849,0.026129961013793945,0.8665261633091055,0.7912366759047997,0.7917329093799682,0.7945333497027003,0.7917329093799682
7.040786981582642,0.025588274002075195,0.8691175979121364,0.7917997054757198,0.7922628510863805,0.7948867766007336,0.7922628510863805
